Price (Target),Brand,CPU_Tier,CPU_Gen,RAM_GB,Storage_GB,Storage_Type,Has_Dedicated_GPU,Condition,Location,Is_Member
107990.0,Lenovo,Core i7,8,16.0,512.0,SSD,0,Used,Ratnapura,1
126900.0,Samsung,Unknown,Unknown,5.0,128.0,Unknown/eMMC,0,Used,Colombo,1
155960.0,Other,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
105000.0,HP,Core i7,10,8.0,256.0,NVMe SSD,0,Used,Ratnapura,1
131960.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
180000.0,Apple,Unknown,5,,,Unknown/eMMC,0,Used,Ratnapura,0
132960.0,Other,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
99990.0,Dell,Core i5,11,8.0,256.0,NVMe SSD,0,Used,Colombo,1
102960.0,Other,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
105000.0,Dell,Core i7,10,8.0,256.0,NVMe SSD,0,Used,Ratnapura,1
27990.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
105000.0,HP,Core i5,11,8.0,256.0,NVMe SSD,0,Used,Ratnapura,1
103900.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
79990.0,Dell,Core i7,8,8.0,256.0,NVMe SSD,0,Used,Colombo,1
87500.0,Dell,Core i7,6,256.0,256.0,NVMe SSD,1,Used,Colombo,1
87500.0,Dell,Core i7,6,256.0,256.0,NVMe SSD,1,Used,Colombo,1
68500.0,Dell,Core i5,7,256.0,256.0,NVMe SSD,0,Used,Colombo,1
68500.0,Dell,Core i5,7,256.0,256.0,NVMe SSD,0,Used,Colombo,1
68500.0,Dell,Core i5,7,256.0,256.0,NVMe SSD,0,Used,Colombo,1
139995.0,Dell,Core i5,11,16.0,256.0,NVMe SSD,0,Used,Colombo,1
255000.0,HP,Core i5,13,,,Unknown/eMMC,1,New,Colombo,1
157990.0,Asus,Core i5,13,12.0,256.0,SSD,0,New,Colombo,1
68500.0,Dell,Core i5,7,256.0,256.0,NVMe SSD,0,Used,Colombo,1
68500.0,Dell,Core i5,7,8.0,256.0,NVMe SSD,0,Used,Colombo,1
68500.0,Dell,Core i5,7,8.0,256.0,NVMe SSD,0,Used,Colombo,1
86500.0,Dell,Core i7,8,256.0,256.0,NVMe SSD,0,Used,Colombo,1
86500.0,Dell,Core i7,8,256.0,256.0,NVMe SSD,0,Used,Colombo,1
128000.0,Other,Ryzen 5,Unknown,8.0,256.0,NVMe SSD,0,New,Colombo,1
86500.0,Dell,Core i7,8,256.0,256.0,NVMe SSD,0,Used,Colombo,1
18000.0,Lenovo,Core i5,4,8.0,500.0,HDD,0,Used,Colombo,1
97990.0,Dell,Core i5,10,16.0,256.0,SSD,0,Used,Ratnapura,1
47990.0,Other,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
97990.0,Lenovo,Core i7,8,16.0,256.0,SSD,0,Used,Ratnapura,1
282000.0,Apple,Apple M4,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
289000.0,Other,Unknown,15,,,Unknown/eMMC,1,New,Colombo,1
35960.0,Samsung,Unknown,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,1
79900.0,Samsung,Unknown,Unknown,5.0,256.0,Unknown/eMMC,0,Used,Colombo,1
93900.0,Dell,Core i5,11,256.0,256.0,NVMe SSD,0,Used,Colombo,1
236000.0,Apple,Apple M2,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
55900.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
176990.0,HP,Core Ultra 5,Unknown,512.0,512.0,SSD,0,New,Colombo,1
145000.0,Asus,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
133990.0,HP,Core i3,Unknown,8.0,256.0,SSD,0,New,Colombo,1
97990.0,HP,Core i5,10,16.0,256.0,NVMe SSD,0,Used,Ratnapura,1
68490.0,Dell,Core i3,11,8.0,1024.0,SSD,0,Used,Colombo,1
135000.0,HP,Core i3,Unknown,8.0,256.0,SSD,0,New,Colombo,1
44900.0,Samsung,Unknown,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,1
267990.0,HP,Ryzen 7,Unknown,16.0,,Unknown/eMMC,1,New,Colombo,1
104990.0,HP,Core i5,11,8.0,256.0,NVMe SSD,0,Used,Colombo,1
52000.0,Dell,Core i5,6,8.0,256.0,SSD,0,Used,Colombo,1
44900.0,Samsung,Unknown,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,1
97990.0,Acer,Core i5,8,8.0,512.0,SSD,1,Used,Ratnapura,1
97990.0,HP,Core i7,8,16.0,512.0,SSD,0,Used,Ratnapura,1
289000.0,Acer,Core i5,Unknown,8.0,,Unknown/eMMC,1,New,Colombo,1
19500.0,Other,Core i3,3,4.0,500.0,Unknown/eMMC,0,Used,Gampaha,1
89990.0,Dell,Core i5,11,8.0,256.0,SSD,0,Used,Ratnapura,1
87990.0,Dell,Core i5,10,8.0,,SSD,0,Used,Ratnapura,1
208000.0,Asus,Unknown,14,8.0,512.0,NVMe SSD,0,New,Colombo,1
87990.0,Acer,Core i5,8,8.0,1024.0,SSD,1,Used,Ratnapura,1
94000.0,Dell,Core i5,11,8.0,256.0,NVMe SSD,0,Used,Colombo,1
65900.0,Samsung,Unknown,Unknown,5.0,,Unknown/eMMC,0,Used,Colombo,1
168900.0,Asus,Ryzen 5,Unknown,16.0,,Unknown/eMMC,0,New,Colombo,1
45900.0,Other,Core i5,4,8.0,,SSD,1,Used,Gampaha,1
139000.0,Dell,Core i7,11,16.0,256.0,SSD,0,Used,Colombo,1
112000.0,Dell,Core i5,11,16.0,256.0,NVMe SSD,0,Used,Colombo,1
399000.0,Lenovo,Core i7,13,,,Unknown/eMMC,1,New,Colombo,1
41900.0,Samsung,Unknown,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,1
82000.0,Acer,Core i3,Unknown,,,Unknown/eMMC,0,Used,Kalutara,1
236000.0,HP,Core i5,13,,,Unknown/eMMC,1,New,Colombo,1
67000.0,Other,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Hambantota,0
39999.0,Asus,Core i5,6,8.0,500.0,SSD,0,Used,Kandy,1
34999.0,Asus,Core i5,6,,,SSD,0,Used,Kandy,1
179000.0,HP,Core Ultra 5,14,8.0,,Unknown/eMMC,0,New,Colombo,1
9500.0,Huawei,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kurunegala,0
34999.0,Other,Core i5,6,8.0,500.0,HDD,0,Used,Kandy,1
89500.0,Microsoft,Core i5,11,8.0,256.0,NVMe SSD,0,Used,Gampaha,0
185500.0,HP,Ryzen 5,Unknown,16.0,512.0,NVMe SSD,0,New,Colombo,1
36990.0,Other,Core i5,4,,,Unknown/eMMC,0,Used,Colombo,1
155450.0,HP,Core i3,13,8.0,512.0,NVMe SSD,0,Used,Kalutara,1
29999.0,Other,Core i5,6,,,Unknown/eMMC,0,Used,Kandy,1
176000.0,Dell,Core i5,13,8.0,512.0,NVMe SSD,0,New,Colombo,1
29999.0,Other,Core i7,3,4.0,500.0,HDD,0,Used,Kandy,1
21999.0,Other,Core i7,3,,,Unknown/eMMC,0,Used,Kandy,1
33999.0,Other,Core i7,4,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
26999.0,Other,Core i5,4,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
69450.0,HP,Ryzen 7,Unknown,8.0,256.0,NVMe SSD,0,Used,Gampaha,1
25999.0,Other,Core i7,4,500.0,500.0,HDD,0,Used,Kandy,1
86000.0,MSI,Core i7,7,,,Unknown/eMMC,0,Used,Puttalam,0
140000.0,Other,Ryzen 5,Unknown,,,Unknown/eMMC,0,Used,Kalutara,0
20450.0,Other,Core i3,4,8.0,500.0,HDD,0,Used,Gampaha,1
12000.0,Apple,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
84000.0,Other,Core i5,7,,,Unknown/eMMC,0,Used,Puttalam,0
125000.0,HP,Core i5,12,16.0,256.0,NVMe SSD,0,Used,Colombo,1
35500.0,Other,Core i5,4,4.0,,HDD,0,Used,Trincomalee,0
69500.0,Other,Core i3,10,,,Unknown/eMMC,1,Used,Colombo,1
56000.0,Lenovo,Core i5,7,8.0,,SSD,0,Used,Colombo,1
388000.0,Lenovo,Core i7,13,24.0,,Unknown/eMMC,1,New,Colombo,1
195000.0,MSI,Core i5,13,512.0,512.0,SSD,0,Used,Colombo,1
72500.0,Other,Core i3,11,,,Unknown/eMMC,1,Used,Colombo,1
18999.0,Other,Core i5,4,4.0,500.0,HDD,0,Used,Kandy,1
249996.0,Samsung,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
24999.0,Other,Core i5,3,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
209000.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
628900.0,Apple,Apple M4,Unknown,16.0,512.0,Unknown/eMMC,0,Used,Colombo,1
19500.0,Other,Core i3,3,4.0,500.0,HDD,0,Used,Gampaha,1
98900.0,HP,Core i5,11,8.0,256.0,NVMe SSD,0,Used,Colombo,1
279000.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
36900.0,Samsung,Unknown,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,1
58000.0,Lenovo,Core i5,6,8.0,,SSD,0,Used,Colombo,1
89500.0,HP,Core i5,10,,,Unknown/eMMC,0,Used,Colombo,1
10590.0,Asus,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
104997.0,Samsung,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
29500.0,HP,Core i3,6,4.0,,HDD,0,Used,Colombo,1
89500.0,Other,Core i5,8,16.0,,Unknown/eMMC,0,Used,Colombo,1
16999.0,Other,Core i5,3,500.0,500.0,HDD,0,Used,Kandy,1
87500.0,Other,Core i5,10,,,Unknown/eMMC,1,Used,Colombo,1
184955.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
22999.0,Other,Core i5,2,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
33000.0,HP,Core i3,6,8.0,128.0,SSD,0,Used,Colombo,1
14999.0,Other,Core i5,2,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
89500.0,Dell,Core i7,8,512.0,512.0,NVMe SSD,0,Used,Colombo,1
100000.0,Dell,Core i7,10,,,Unknown/eMMC,0,Used,Kandy,0
109000.0,HP,Core i5,10,16.0,256.0,SSD,0,Used,Colombo,1
134000.0,HP,Core i3,Unknown,8.0,256.0,SSD,0,New,Colombo,1
21999.0,Other,Core i3,3,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
51000.0,Asus,Core i7,4,,,Unknown/eMMC,0,Used,Kandy,0
95000.0,Other,Ryzen 7,Unknown,2.0,,Unknown/eMMC,1,Used,Colombo,1
68000.0,Lenovo,Core i5,8,8.0,,SSD,0,Used,Colombo,1
13999.0,Other,Core i3,3,500.0,500.0,HDD,0,Used,Kandy,1
399000.0,MSI,Core i7,14,16.0,512.0,Unknown/eMMC,1,Used,Colombo,1
70000.0,Apple,Unknown,9,64.0,,Unknown/eMMC,0,Used,Colombo,0
99500.0,HP,Unknown,Unknown,256.0,256.0,NVMe SSD,0,Used,Colombo,1
18500.0,Other,Core i7,2,4.0,128.0,SSD,0,Used,Gampaha,1
18500.0,Other,Core i7,2,4.0,128.0,SSD,0,Used,Gampaha,1
70000.0,Apple,Unknown,9,64.0,,Unknown/eMMC,0,Used,Colombo,0
84000.0,Dell,Core i7,8,,,Unknown/eMMC,0,Used,Colombo,0
98900.0,HP,Core i5,11,8.0,256.0,NVMe SSD,0,Used,Colombo,1
40000.0,Other,Unknown,Unknown,4.0,128.0,Unknown/eMMC,0,Used,Kurunegala,0
138000.0,Asus,Ryzen 7,Unknown,8.0,512.0,Unknown/eMMC,0,Used,Ratnapura,0
16500.0,HP,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kandy,0
20999.0,Other,Core i3,2,,,Unknown/eMMC,0,Used,Kandy,1
100000.0,Other,Core i7,4,,,Unknown/eMMC,0,Used,Colombo,0
79500.0,Lenovo,Core i5,8,16.0,,Unknown/eMMC,1,Used,Colombo,1
12999.0,Dell,Core i3,2,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
125000.0,Other,Core i7,11,16.0,,Unknown/eMMC,0,Used,Colombo,1
249960.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
85000.0,HP,Core i5,8,8.0,256.0,SSD,0,Used,Ratnapura,1
192960.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
89500.0,Dell,Core i7,7,512.0,512.0,SSD,0,Used,Colombo,1
235000.0,Asus,Core i5,11,,,Unknown/eMMC,0,Used,Kegalle,0
152960.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
128960.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
164992.0,Samsung,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
469000.0,Asus,Core i7,Unknown,32.0,,Unknown/eMMC,1,Used,Colombo,1
132960.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
101960.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
223992.0,Samsung,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
142950.0,HP,Core i5,13,8.0,512.0,NVMe SSD,0,New,Gampaha,1
149992.0,Samsung,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
130000.0,HP,Core i7,10,16.0,,Unknown/eMMC,0,Used,Colombo,1
139995.0,Dell,Core i5,11,16.0,256.0,NVMe SSD,0,Used,Colombo,1
43990.0,Other,Unknown,Unknown,4.0,128.0,Unknown/eMMC,0,Used,Polonnaruwa,1
149992.0,Samsung,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
279992.0,Samsung,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
99992.0,Samsung,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
194992.0,Samsung,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
145960.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
79500.0,Other,Ryzen 3,Unknown,1.0,,Unknown/eMMC,1,Used,Colombo,1
66980.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
389992.0,Samsung,Unknown,Unknown,512.0,512.0,Unknown/eMMC,0,Used,Colombo,1
35960.0,Samsung,Unknown,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,1
345990.0,Apple,Apple M4,Unknown,16.0,512.0,Unknown/eMMC,0,Used,Colombo,1
249992.0,Samsung,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
99990.0,HP,Core i5,10,16.0,256.0,NVMe SSD,0,Used,Colombo,1
132992.0,Samsung,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
148990.0,Apple,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
128992.0,Samsung,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
104992.0,Samsung,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
107990.0,Lenovo,Core i7,8,16.0,512.0,SSD,0,Used,Colombo,1
154992.0,Samsung,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
174992.0,Other,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
34500.0,Other,Core i7,2,,,Unknown/eMMC,0,Used,Gampaha,0
48992.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
35900.0,Other,Core i3,6,128.0,128.0,SSD,0,Used,Colombo,1
127990.0,Lenovo,Core i5,12,16.0,256.0,NVMe SSD,0,Used,Colombo,1
33000.0,HP,Core i3,6,8.0,128.0,SSD,0,Used,Colombo,1
68992.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
88000.0,Dell,Core i5,10,,,Unknown/eMMC,0,Used,Colombo,1
239990.0,Lenovo,Core i5,Unknown,16.0,,Unknown/eMMC,1,New,Colombo,1
159000.0,Asus,Core i5,13,12.0,256.0,SSD,0,New,Colombo,1
64500.0,Dell,Core i5,8,8.0,256.0,NVMe SSD,0,Used,Colombo,0
39992.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
597990.0,Asus,Ryzen 9,15,8.0,,Unknown/eMMC,1,New,Colombo,1
20450.0,Other,Core i7,Unknown,16.0,500.0,SSD,0,Used,Gampaha,1
599990.0,Dell,Core Ultra 7,Unknown,32.0,,Unknown/eMMC,1,Used,Colombo,1
739990.0,Asus,Ryzen 9,Unknown,12.0,1024.0,Unknown/eMMC,1,Used,Colombo,1
49010.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
102990.0,HP,Core i5,10,16.0,256.0,SSD,0,Used,Colombo,1
204951.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
877990.0,Lenovo,Core Ultra 9,15,,,Unknown/eMMC,1,New,Colombo,1
69990.0,Other,Core i5,8,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
259990.0,Microsoft,Unknown,Unknown,16.0,,Unknown/eMMC,0,New,Colombo,1
269990.0,HP,Core Ultra 7,14,,,Unknown/eMMC,0,New,Colombo,1
90010.0,Lenovo,Ryzen 5,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
192990.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
629990.0,Asus,Core Ultra 9,15,,,Unknown/eMMC,1,New,Colombo,1
56010.0,Lenovo,Core i5,7,,,Unknown/eMMC,0,Used,Colombo,1
29900.0,Other,Core i3,6,4.0,500.0,HDD,0,Used,Colombo,1
39900.0,HP,Core i5,6,4.0,500.0,HDD,0,Used,Colombo,1
24000.0,Other,Core i3,4,4.0,500.0,HDD,0,Used,Colombo,1
28000.0,Other,Core i5,5,4.0,500.0,HDD,0,Used,Colombo,1
59900.0,Other,Core i5,6,8.0,128.0,SSD,0,Used,Colombo,1
49900.0,Other,Core i5,4,8.0,128.0,SSD,0,Used,Colombo,1
19900.0,Other,Unknown,Unknown,500.0,500.0,HDD,0,Used,Colombo,1
45500.0,Other,Core i3,4,8.0,128.0,SSD,0,Used,Colombo,1
387990.0,Asus,Core i9,Unknown,8.0,1024.0,Unknown/eMMC,1,New,Colombo,1
469000.0,Asus,Core i7,Unknown,32.0,,Unknown/eMMC,1,Used,Colombo,1
148500.0,Dell,Core i7,12,,,Unknown/eMMC,0,Used,Colombo,1
24000.0,Other,Core i3,3,4.0,500.0,HDD,0,Used,Colombo,1
158990.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
20000.0,Samsung,Unknown,Unknown,,,Unknown/eMMC,0,Used,Ratnapura,0
65010.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
60000.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
67000.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
130990.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
79500.0,Dell,Core i5,10,4.0,,Unknown/eMMC,0,Used,Colombo,1
17990.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Matara,1
89990.0,Samsung,Unknown,Unknown,6.0,128.0,Unknown/eMMC,0,Used,Colombo,1
79990.0,Samsung,Unknown,Unknown,4.0,128.0,Unknown/eMMC,0,Used,Colombo,1
105000.0,Lenovo,Ryzen 7,Unknown,2.0,,Unknown/eMMC,0,Used,Colombo,1
269000.0,HP,Core i5,13,16.0,,Unknown/eMMC,1,New,Colombo,1
98000.0,Apple,Unknown,Unknown,64.0,,Unknown/eMMC,0,Used,Kandy,0
190000.0,Dell,Core i7,10,8.0,512.0,SSD,0,Used,Gampaha,0
129900.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
103990.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
199500.0,Apple,Apple M2,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Kalutara,1
109990.0,Dell,Core i7,11,16.0,256.0,Unknown/eMMC,0,Used,Colombo,1
58000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Batticaloa,0
75000.0,HP,Core i7,Unknown,16.0,512.0,Unknown/eMMC,0,Used,Colombo,0
80000.0,HP,Unknown,Unknown,,,Unknown/eMMC,0,Used,Puttalam,0
108900.0,HP,Core i5,11,,,Unknown/eMMC,0,Used,Colombo,0
205000.0,Lenovo,Core Ultra 5,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
89990.0,Dell,Core i5,11,8.0,256.0,Unknown/eMMC,0,Used,Colombo,1
37900.0,Other,Core i5,4,4.0,,Unknown/eMMC,0,Used,Gampaha,1
549900.0,Apple,Unknown,Unknown,,1024.0,Unknown/eMMC,0,Used,Colombo,1
52000.0,Dell,Core i5,6,8.0,256.0,SSD,0,Used,Colombo,1
169000.0,Lenovo,Core i5,13,512.0,512.0,NVMe SSD,0,Used,Colombo,1
134999.0,Asus,Core i3,13,8.0,256.0,NVMe SSD,0,New,Colombo,1
121999.0,HP,Core i5,12,16.0,256.0,NVMe SSD,0,Used,Colombo,1
264999.0,Lenovo,Ryzen 5,Unknown,12.0,,Unknown/eMMC,1,New,Colombo,1
389000.0,Lenovo,Core i7,13,,,Unknown/eMMC,1,New,Colombo,1
469000.0,Asus,Core i7,14,32.0,,Unknown/eMMC,1,New,Colombo,1
159000.0,Asus,Core i5,13,12.0,,Unknown/eMMC,0,New,Colombo,1
177990.0,HP,Core Ultra 5,Unknown,512.0,512.0,NVMe SSD,0,New,Colombo,1
25500.0,Other,Core i5,3,,,Unknown/eMMC,0,Used,Trincomalee,0
210000.0,Lenovo,Core i5,16,16.0,,Unknown/eMMC,0,Used,Colombo,0
290000.0,Other,Core i5,12,,,Unknown/eMMC,0,Used,Gampaha,0
83000.0,Other,Core i5,8,16.0,,Unknown/eMMC,0,Used,Matale,0
85000.0,Huawei,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
110000.0,HP,Unknown,Unknown,,,Unknown/eMMC,0,Used,Galle,0
168000.0,Other,Unknown,Unknown,16.0,,Unknown/eMMC,1,Used,Colombo,0
55000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kurunegala,0
88000.0,Lenovo,Core i5,10,,,Unknown/eMMC,0,Used,Colombo,0
45000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
175000.0,Asus,Core i7,10,,,Unknown/eMMC,0,Used,Colombo,0
147000.0,HP,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kegalle,0
65500.0,Dell,Core i5,13,8.0,512.0,SSD,0,New,Colombo,1
138000.0,Samsung,Unknown,Unknown,5.0,,Unknown/eMMC,0,Used,Kandy,1
170000.0,Samsung,Unknown,Unknown,5.0,,Unknown/eMMC,0,Used,Kandy,1
34990.0,HP,Celeron,Unknown,4.0,128.0,SSD,0,Used,Gampaha,1
84990.0,Asus,Core i7,8,256.0,1024.0,NVMe SSD,0,Used,Gampaha,1
200000.0,Microsoft,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
109000.0,HP,Core i5,10,16.0,256.0,SSD,0,Used,Colombo,1
18500.0,Other,Core i7,2,4.0,128.0,SSD,0,Used,Gampaha,1
36000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Trincomalee,0
65500.0,HP,Core i3,Unknown,12.0,512.0,SSD,0,Used,Colombo,0
66500.0,Dell,Core i3,11,,,Unknown/eMMC,0,Used,Kandy,0
72500.0,Asus,Unknown,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
6000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kalutara,0
1750000.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,1,Used,Gampaha,0
89500.0,Dell,Core i7,13,8.0,512.0,NVMe SSD,0,Used,Colombo,1
129995.0,Dell,Core i7,11,16.0,,SSD,0,Used,Colombo,1
86000.0,Asus,Core i5,9,4.0,,Unknown/eMMC,0,Used,Ratnapura,0
29000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
180000.0,Acer,Unknown,Unknown,,,Unknown/eMMC,0,Used,Jaffna,0
65000.0,Other,Core i5,4,,,Unknown/eMMC,0,Used,Hambantota,0
48000.0,Dell,Core i5,4,128.0,1024.0,SSD,0,Used,Colombo,0
39000.0,Other,Core i5,4,,,Unknown/eMMC,0,Used,Batticaloa,0
530000.0,MSI,Core i9,Unknown,,,Unknown/eMMC,1,Used,Colombo,0
168000.0,Asus,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kandy,0
95000.0,Apple,Unknown,4,,,Unknown/eMMC,0,Used,Galle,0
45000.0,Dell,Core i3,Unknown,,,Unknown/eMMC,0,Used,Kandy,1
300000.0,MSI,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
118000.0,Other,Core i5,8,32.0,,Unknown/eMMC,1,Used,Colombo,0
80000.0,Apple,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kalutara,0
155000.0,Dell,Core i5,12,,,Unknown/eMMC,0,Used,Galle,0
65000.0,Apple,Unknown,Unknown,,,Unknown/eMMC,0,Used,Matara,0
33000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kandy,1
115000.0,Other,Core i5,74,,,Unknown/eMMC,1,Used,Galle,0
493990.0,Apple,Unknown,Unknown,16.0,512.0,Unknown/eMMC,0,Used,Colombo,1
337000.0,Apple,Apple M4,Unknown,16.0,256.0,Unknown/eMMC,0,Used,Colombo,1
18500.0,Other,Core i7,2,4.0,128.0,SSD,0,Used,Gampaha,1
80000.0,Apple,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kandy,0
250000.0,Apple,Apple M4,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
65500.0,HP,Core i3,7,12.0,512.0,SSD,0,Used,Colombo,0
30000.0,Asus,Core i3,6,,,Unknown/eMMC,0,Used,Gampaha,0
135000.0,HP,Core i3,13,8.0,256.0,NVMe SSD,0,New,Colombo,1
6500.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Puttalam,0
425000.0,Other,Unknown,Unknown,,,Unknown/eMMC,1,Used,Kalutara,0
26000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
118000.0,Dell,Core i5,11,256.0,256.0,Unknown/eMMC,0,Used,Ampara,1
265000.0,HP,Core Ultra 7,15,16.0,1024.0,Unknown/eMMC,0,New,Colombo,1
176000.0,HP,Core i5,13,16.0,512.0,SSD,0,Used,Gampaha,1
50000.0,Other,Core i5,2,,,Unknown/eMMC,0,Used,Kegalle,0
169000.0,Dell,Core i5,Unknown,8.0,512.0,SSD,0,Used,Gampaha,1
142950.0,Dell,Core i3,13,8.0,512.0,NVMe SSD,0,New,Gampaha,1
